order_id,user_id,order_date,amount,discount_applied,is_successful
O7704,U1500,2023-05-25,3744.71,65.75,1
O7705,U1705,2023-11-03,1940.59,50.7,1
O7706,U1524,2023-04-04,3695.91,472.98,1
O7707,U2098,2024-02-29,3416.19,129.32,1
O7708,U1532,2023-05-04,4196.68,549.61,1
O7709,U1524,2023-06-02,3258.38,600.16,1
O7710,U1653,2023-04-17,678.71,44.95,1
O7711,U2032,2023-02-26,4218.44,5.3,1
O7712,U1435,2023-04-05,1688.17,263.46,1
O7713,U1340,2023-04-14,3369.23,500.07,1
O7714,U2118,2023-01-14,2889.94,237.43,1
O7715,U1319,2023-11-14,4629.71,142.92,1
O7716,U1229,2023-11-01,3742.14,242.9,1
O7717,U1971,2023-08-18,158.9,19.72,0
O7718,U1110,2024-02-24,1664.93,48.54,1
O7719,U1386,2024-06-16,333.96,27.8,1
O7720,U1692,2023-11-11,4269.95,357.38,1
O7721,U1373,2023-09-14,4186.15,241.27,1
O7722,U1014,2024-01-04,1208.66,0.18,1
O7723,U1670,2024-03-08,2582.29,388.69,1
O7724,U1534,2023-01-09,4169.27,434.09,1
O7725,U1746,2023-06-11,572.64,80.54,1
O7726,U1372,2024-03-23,737.59,21.98,1
O7727,U1380,2023-08-21,3640.28,206.15,1
O7728,U1844,2024-05-07,624.95,37.6,1
O7729,U1853,2023-03-18,3322.6,126.01,1
O7730,U1926,2023-11-01,1291.65,170.24,1
O7731,U1807,2024-01-29,2286.03,298.9,1
O7732,U1010,2023-01-14,587.7,61.01,1
O7733,U1614,2024-04-20,4016.33,700.88,0
O7734,U1873,2024-01-30,2970.59,488.62,0
O7735,U1748,2023-07-15,1787.58,134.34,1
O7736,U1908,2023-03-31,814.22,147.0,0
O7737,U1109,2023-09-15,3388.43,259.29,1
O7738,U1316,2023-01-30,3857.64,267.8,0
O7739,U1356,2023-07-08,3462.66,527.38,1
O7740,U1255,2024-06-29,390.2,75.79,1
O7741,U2056,2024-06-24,4138.79,667.27,1
O7742,U1595,2023-09-03,2335.77,28.11,1
O7743,U1586,2023-11-21,3249.89,121.59,1
O7744,U1122,2024-02-16,3747.53,656.03,1
O7745,U1053,2024-04-10,1645.42,151.27,1
O7746,U2183,2024-04-09,1746.85,303.94,1
O7747,U1296,2023-06-14,4084.36,372.25,1
O7748,U1018,2024-02-27,2106.34,187.0,1
O7749,U1623,2024-05-27,444.24,51.37,1
O7750,U1409,2023-01-12,3564.02,47.84,1
O7751,U1415,2024-03-17,2561.3,487.95,1
O7752,U1256,2024-03-10,4408.77,875.0,1
O7753,U1433,2024-03-23,501.95,85.97,1
O7754,U1193,2023-09-01,1651.83,296.17,0
O7755,U1891,2024-01-08,2340.67,217.86,1
O7756,U2126,2024-05-19,4158.29,93.48,1
O7757,U2032,2023-09-19,3402.96,492.59,1
O7758,U1950,2024-01-25,1006.02,158.28,1
O7759,U1485,2024-06-05,280.54,22.05,1
O7760,U2000,2023-03-01,3937.77,468.0,1
O7761,U1833,2023-03-13,2830.19,261.64,1
O7762,U1990,2023-03-31,4405.51,358.68,1
O7763,U1570,2023-03-16,2642.94,138.9,1
O7764,U1860,2023-02-23,1352.35,179.04,1
O7765,U2179,2023-03-31,841.67,111.25,0
O7766,U1455,2024-03-15,4486.9,690.73,1
O7767,U1301,2024-06-15,244.66,36.07,1
O7768,U1342,2024-04-03,3044.58,310.93,1
O7769,U1149,2023-08-06,3835.78,372.67,1
O7770,U1086,2024-03-20,2501.15,122.29,1
O7771,U1864,2024-02-01,2465.79,33.29,1
O7772,U1882,2024-01-19,1128.05,184.31,1
O7773,U1936,2023-01-26,1287.41,160.68,1
O7774,U1354,2024-05-07,1578.31,301.54,1
O7775,U1175,2023-11-01,1235.42,134.54,1
O7776,U1906,2023-11-23,4111.84,281.89,1
O7777,U1449,2023-01-15,2797.09,349.69,1
O7778,U1435,2024-01-20,3831.95,669.83,1
O7779,U1075,2023-04-16,1535.76,301.91,1
O7780,U2003,2023-04-25,1817.21,30.12,1
O7781,U2105,2024-06-12,2826.51,400.68,1
O7782,U1999,2023-02-23,1280.1,189.79,0
O7783,U1347,2023-10-31,3637.94,445.35,1
O7784,U1484,2024-01-21,291.07,51.67,1
O7785,U1919,2023-10-02,1787.16,160.5,1
O7786,U1809,2024-03-22,3906.32,719.5,0
O7787,U1506,2023-11-07,187.31,3.19,1
O7788,U1266,2024-05-23,1724.57,174.85,0
O7789,U1561,2024-06-17,4587.14,448.35,0
O7790,U1755,2023-11-07,4528.36,409.15,1
O7791,U1380,2023-06-24,2375.0,419.98,0
O7792,U1106,2023-03-27,4825.7,145.58,1
O7793,U1768,2024-04-19,1839.57,115.77,1
O7794,U1784,2023-07-30,1305.62,31.31,1
O7795,U1146,2023-07-25,1663.94,288.62,1
O7796,U1062,2024-04-11,4556.42,379.38,1
O7797,U1108,2024-06-24,4051.29,88.98,1
O7798,U1101,2023-07-28,4031.06,803.63,0
O7799,U1809,2023-03-11,1163.04,37.93,1
O7800,U1312,2023-04-16,2197.25,388.8,1
O7801,U1674,2023-09-04,4034.82,572.6,0
O7802,U1530,2023-11-19,1782.05,57.82,0
O7803,U1951,2023-05-17,1463.79,187.24,0
O7804,U1896,2023-12-21,3822.7,605.41,1
O7805,U2135,2024-04-03,3187.06,371.38,0
O7806,U1272,2023-02-04,540.11,95.99,1
O7807,U2060,2023-06-01,4980.24,609.49,1
O7808,U1407,2024-05-09,3090.78,513.2,1
O7809,U1368,2024-01-11,3418.58,500.04,1
O7810,U1780,2024-06-30,2111.15,281.52,1
O7811,U1017,2024-01-24,2145.63,51.79,1
O7812,U1175,2024-02-16,1792.34,188.59,1
O7813,U1816,2023-12-29,563.75,39.04,1
O7814,U1059,2023-09-01,1687.44,124.86,1
O7815,U1210,2023-02-27,3401.4,466.29,1
O7816,U1104,2024-03-01,2059.44,12.25,1
O7817,U1867,2024-05-10,2452.26,391.04,1
O7818,U1214,2023-07-12,4821.81,17.08,1
O7819,U2100,2023-10-07,3693.63,632.85,1
O7820,U2105,2023-02-05,4593.74,830.89,0
O7821,U1870,2023-09-09,3631.37,437.66,1
O7822,U1479,2024-05-20,2695.12,419.65,1
O7823,U1499,2024-03-08,2966.77,564.01,1
O7824,U1027,2024-05-26,3346.29,303.11,1
O7825,U1132,2023-04-12,4073.27,161.25,1
O7826,U1013,2023-04-23,2217.01,40.5,1
O7827,U2113,2023-02-12,252.9,41.74,1
O7828,U1377,2023-04-15,1700.5,112.39,1
O7829,U1065,2023-01-21,3102.94,205.0,1
O7830,U1921,2023-03-24,2475.56,29.03,1
O7831,U1381,2023-01-11,357.8,52.03,1
O7832,U1670,2024-01-09,169.59,30.06,1
O7833,U2113,2024-04-06,4719.29,546.42,1
O7834,U1116,2023-11-29,4659.01,549.21,1
O7835,U1539,2023-05-28,1201.92,85.4,0
O7836,U1542,2023-07-26,3266.66,168.35,0
O7837,U1350,2023-08-04,953.23,149.26,1
O7838,U1354,2023-11-06,1075.6,1.56,1
O7839,U1677,2024-06-11,3322.26,606.83,1
O7840,U1504,2023-01-17,1168.4,146.98,1
O7841,U1489,2023-05-19,784.33,77.07,1
O7842,U1865,2023-01-16,4465.1,734.24,0
O7843,U1990,2023-09-27,1560.7,281.04,0
O7844,U1470,2023-01-13,3064.9,441.94,1
O7845,U1208,2023-05-04,4209.54,706.98,1
O7846,U1911,2023-01-14,4055.38,677.9,1
O7847,U1999,2024-03-05,4142.1,398.05,1
O7848,U1624,2023-12-14,1109.82,205.84,1
O7849,U1594,2023-07-15,3672.72,257.56,1
O7850,U1942,2024-06-08,1556.14,141.79,1
O7851,U1142,2023-03-17,2586.48,490.94,1
O7852,U1093,2023-07-23,1069.17,210.27,1
O7853,U1171,2023-07-29,2019.31,194.18,0
O7854,U1668,2023-01-25,2165.76,135.52,1
O7855,U1451,2023-09-07,4790.07,890.33,1
O7856,U1199,2023-04-26,2035.94,325.58,1
O7857,U1980,2023-10-22,4904.3,347.11,1
O7858,U1923,2023-08-29,2121.27,369.08,1
O7859,U1719,2023-09-04,162.85,8.71,1
O7860,U1257,2024-03-19,3943.44,2.94,1
O7861,U1902,2023-08-30,1014.09,26.04,1
O7862,U1267,2024-04-06,761.3,78.8,0
O7863,U1053,2023-05-14,1003.73,60.71,1
O7864,U1028,2023-01-17,2978.51,291.44,1
O7865,U1166,2023-03-13,118.08,4.4,1
O7866,U1485,2023-09-28,4920.75,565.65,1
O7867,U2178,2024-02-27,1824.66,170.73,1
O7868,U2141,2024-01-02,3195.02,175.49,1
O7869,U1726,2024-06-20,3330.72,505.36,1
O7870,U1904,2023-03-07,1133.35,201.5,1
O7871,U1455,2023-06-14,4474.25,129.81,0
O7872,U2148,2023-10-26,1561.09,224.83,1
O7873,U1219,2023-08-06,2769.62,407.92,1
O7874,U1445,2023-05-11,557.4,27.08,1
O7875,U1471,2023-02-08,4431.71,573.04,1
O7876,U1592,2023-06-19,3144.35,236.07,1
O7877,U1388,2023-01-30,3785.08,451.36,1
O7878,U1003,2023-12-13,4367.02,428.29,1
O7879,U1374,2023-01-28,932.0,143.49,1
O7880,U1728,2023-06-06,346.06,58.03,1
O7881,U1352,2023-11-30,1850.25,219.81,1
O7882,U1171,2024-06-07,4938.82,6.97,1
O7883,U1331,2023-08-17,4098.52,646.0,1
O7884,U1544,2023-09-05,2681.27,150.95,1
O7885,U1473,2024-05-20,4271.76,5.98,0
O7886,U1466,2023-12-27,3117.7,82.36,1
O7887,U1999,2024-02-28,1257.58,8.8,1
O7888,U2003,2024-01-27,3845.72,715.52,1
O7889,U1381,2023-11-30,772.16,101.44,1
O7890,U1900,2024-01-31,2480.33,382.18,1
O7891,U2125,2023-04-01,1234.43,142.73,1
O7892,U1561,2023-05-30,4377.75,202.25,1
O7893,U2021,2024-01-07,3900.54,480.51,1
O7894,U1635,2023-03-06,3996.59,198.4,1
O7895,U1608,2023-01-30,598.08,70.49,1
O7896,U2148,2024-04-27,3524.45,217.6,1
O7897,U1753,2023-09-04,3580.57,144.75,1
O7898,U1946,2023-04-16,2620.73,307.24,1
O7899,U1383,2023-10-16,158.28,16.99,1
O7900,U2091,2024-06-02,1897.43,255.44,1
O7901,U2027,2023-01-09,996.95,108.68,1
O7902,U1687,2023-06-02,438.17,66.55,1
O7903,U1100,2023-10-21,3244.09,262.21,1
O7904,U2135,2024-01-04,3574.6,615.63,1
O7905,U1753,2023-12-27,2880.4,233.48,1
O7906,U2106,2024-05-03,4154.41,156.45,0
O7907,U1277,2023-05-04,2636.85,7.87,1
O7908,U1751,2023-02-11,3658.72,401.04,1
O7909,U2127,2024-06-13,1469.36,232.09,1
O7910,U1742,2023-09-29,143.01,20.99,1
O7911,U1141,2024-02-26,2918.73,405.24,1
O7912,U1871,2023-03-13,1214.72,152.53,1
O7913,U1417,2024-01-29,4316.7,123.31,0
O7914,U1588,2024-03-19,3876.01,741.36,1
O7915,U1683,2024-01-08,2116.59,154.48,1
O7916,U2005,2024-04-06,728.71,118.21,1
O7917,U1469,2023-12-13,3330.36,566.69,1
O7918,U1982,2023-05-16,2360.76,449.07,1
O7919,U2125,2023-10-31,2331.29,277.47,1
O7920,U1380,2024-04-23,310.17,21.92,1
O7921,U1543,2023-10-12,1951.58,175.56,1
O7922,U1645,2023-08-20,2067.09,173.21,1
O7923,U2024,2023-10-21,4726.78,471.21,1
O7924,U1005,2024-03-08,3644.88,356.69,1
O7925,U1009,2023-03-06,3449.69,266.05,0
O7926,U1314,2024-06-03,2330.53,297.23,1
O7927,U1047,2024-04-03,3808.43,81.97,0
O7928,U1878,2023-10-31,2592.51,461.91,1
O7929,U1296,2023-07-19,810.19,57.83,1
O7930,U2041,2024-02-11,2859.48,461.19,1
O7931,U2044,2023-01-17,403.6,43.78,1
O7932,U1202,2023-10-19,2672.96,289.24,1
O7933,U1636,2024-02-01,3464.28,575.54,1
O7934,U1536,2023-03-17,3528.23,127.22,1
O7935,U1357,2023-05-28,3032.87,601.28,1
O7936,U1121,2024-03-10,3852.98,63.45,1
O7937,U2139,2023-07-05,3942.35,94.49,1
O7938,U1324,2023-11-17,4133.64,568.42,0
O7939,U2143,2024-02-26,2209.85,228.56,1
O7940,U1293,2023-08-05,4012.41,529.35,1
O7941,U1832,2024-05-09,1683.25,242.19,1
O7942,U1843,2024-01-15,2965.42,406.18,1
O7943,U2139,2024-02-11,1198.34,133.5,1
O7944,U2084,2023-12-24,1737.08,251.45,1
O7945,U1225,2023-03-24,3873.19,480.57,1
O7946,U1985,2023-05-15,1482.97,153.84,1
O7947,U1232,2024-06-26,3685.95,13.33,1
O7948,U1887,2023-07-23,1166.5,146.87,1
O7949,U1933,2023-09-25,4758.47,145.38,0
O7950,U1843,2024-03-29,3634.63,119.28,1
O7951,U1789,2024-06-15,636.33,53.06,1
O7952,U1689,2023-08-16,2054.8,19.47,1
O7953,U1802,2023-05-17,325.05,63.4,1
O7954,U1360,2023-06-08,4752.21,677.51,0
O7955,U1986,2023-11-11,3182.9,373.83,1
O7956,U1659,2024-02-23,989.91,167.18,1
O7957,U1182,2023-09-09,4615.15,132.04,1
O7958,U1703,2023-04-22,3655.08,175.54,1
O7959,U1149,2023-10-20,3335.76,56.01,1
O7960,U1346,2023-03-25,4076.7,424.47,1
O7961,U1701,2023-09-19,4791.98,327.63,1
O7962,U1240,2023-09-15,1173.65,51.12,1
O7963,U1303,2023-12-20,398.52,42.02,0
O7964,U1782,2023-05-10,4891.57,341.09,1
O7965,U1122,2023-07-17,1330.83,206.52,1
O7966,U1736,2023-11-07,3784.39,470.03,1
O7967,U1280,2023-07-12,1485.12,84.17,1
O7968,U2059,2023-09-10,1827.59,314.98,0
O7969,U1277,2024-03-29,397.46,0.86,1
O7970,U1987,2023-03-18,1447.69,240.98,1
O7971,U1811,2023-10-26,799.73,63.28,1
O7972,U1218,2024-05-19,4431.68,570.01,1
O7973,U1480,2023-05-15,1631.16,59.44,1
O7974,U1578,2023-03-13,4948.26,941.84,1
O7975,U1936,2023-06-05,3838.31,573.83,1
O7976,U1215,2024-04-13,390.95,28.55,1
O7977,U1589,2023-11-18,4312.64,339.34,1
O7978,U1049,2023-04-07,880.48,83.1,1
O7979,U1247,2024-05-07,933.1,7.09,0
O7980,U2101,2023-10-23,4543.64,142.15,1
O7981,U1070,2023-10-05,1061.84,19.3,1
O7982,U1348,2023-04-30,553.32,87.84,1
O7983,U2003,2023-05-06,2413.88,252.46,1
O7984,U1853,2023-07-07,1790.61,233.66,1
O7985,U1823,2023-04-03,1903.85,91.67,0
O7986,U2137,2024-02-13,1436.13,192.19,1
O7987,U1692,2023-01-19,1493.54,96.78,1
O7988,U2177,2024-02-01,125.79,18.81,1
O7989,U1327,2024-06-14,1816.24,140.27,1
O7990,U1999,2023-11-13,3063.14,342.27,1
O7991,U1137,2024-06-25,4991.04,961.29,1
O7992,U1156,2023-03-17,4095.08,165.18,1
O7993,U1841,2023-08-28,1818.63,105.09,1
O7994,U1240,2023-08-27,1293.79,30.43,1
O7995,U1289,2024-05-15,3752.88,327.84,1
O7996,U1585,2023-11-24,1616.9,285.8,1
O7997,U2082,2023-07-29,4495.39,513.53,1
O7998,U2160,2023-01-21,1467.65,169.84,1
O7999,U1183,2023-01-19,1271.38,185.98,1
